time,LST_Day_1km,soil_moisture,prcp,days_missing
2011-01-20,279.18,127.0,0.0,5.0
2011-01-21,281.52,145.0,0.0,1.0
2011-01-28,285.84,147.0,0.0,7.0
2011-01-29,287.64,130.0,0.0,1.0
2011-01-30,293.14,143.0,0.197999998927,1.0
2011-02-06,284.54,145.0,0.275999993086,7.0
2011-02-09,283.7,129.0,0.25799998641,3.0
2011-02-12,284.18,130.0,0.0,3.0
2011-02-13,289.4,145.0,0.246000006795,1.0
2011-02-14,289.06,125.0,0.0,1.0
2011-02-15,284.8,131.0,0.222000002861,1.0
2011-02-18,295.44,95.0,0.0,3.0
2011-02-23,287.56,112.0,0.0,5.0
2011-02-27,297.34,121.0,0.126000002027,4.0
2011-03-02,284.94,107.0,0.0,3.0
2011-03-03,294.12,120.0,0.804000020027,1.0
2011-03-10,284.28,116.0,0.0,7.0
2011-03-11,284.62,104.0,0.0659999996424,1.0
2011-03-13,296.36,111.0,0.0,2.0
2011-03-17,297.1,125.0,0.102000005543,4.0
2011-03-18,299.12,120.0,0.0,1.0
2011-03-19,303.28,109.0,0.0359999984503,1.0
2011-03-22,299.0,112.0,0.131999999285,3.0
2011-03-24,296.92,118.0,0.552000045776,2.0
2011-03-25,292.16,102.0,0.0,1.0
2011-04-02,295.48,133.0,0.0,8.0
2011-04-03,297.3,109.0,0.0,1.0
2011-04-04,301.62,115.0,0.0476365573704,1.0
2011-04-07,295.8,98.0,0.0,3.0
2011-04-10,302.04,96.0,0.0,3.0
2011-04-16,293.8,110.0,0.0,6.0
2011-04-17,294.7,100.0,0.0,1.0
2011-04-18,298.4,114.0,0.80301618576,1.0
2011-04-19,298.96,105.0,0.013610444963,1.0
2011-04-21,298.98,104.0,0.0,2.0
2011-04-23,297.56,110.0,0.0,2.0
2011-04-30,299.34,107.0,0.0,7.0
2011-05-04,295.16,119.0,0.0,4.0
2011-05-05,290.56,97.0,0.749525904655,1.0
2011-05-06,299.18,109.0,0.0,1.0
2011-05-07,297.4,100.0,0.302693128586,1.0
2011-05-09,299.6,143.0,0.302693128586,2.0
2011-05-11,302.86,131.0,0.0,2.0
2011-05-12,303.76,102.0,0.547730445862,1.0
2011-05-18,293.78,113.0,0.0,6.0
2011-05-19,298.1,99.0,0.0,1.0
2011-05-20,304.7,113.0,0.720697999001,1.0
2011-05-21,302.6,142.0,0.0,1.0
2011-05-22,307.1,109.0,0.0,1.0
2011-05-23,305.0,117.0,0.0,1.0
2011-05-28,304.02,92.0,0.0,5.0
2011-05-30,302.28,86.0,0.0,2.0
2011-06-01,304.34,87.0,0.0,2.0
2011-06-04,305.14,113.0,0.0,3.0
2011-06-05,307.12,102.0,0.0,1.0
2011-06-06,303.38,81.0,0.0,1.0
2011-06-07,307.92,83.0,12.066608429,1.0
2011-06-08,304.22,117.0,0.0,1.0
2011-06-10,304.68,92.0,0.0,2.0
2011-06-12,304.78,88.0,1.90675187111,2.0
2011-06-13,307.08,73.0,0.0,1.0
2011-06-14,308.38,84.0,2.10596489906,1.0
2011-06-19,304.94,181.0,0.0,5.0
2011-06-20,306.9,168.0,0.0,1.0
2011-06-21,308.22,143.0,0.0,1.0
2011-06-26,304.08,92.0,0.0,5.0
2011-06-29,303.16,151.0,3.75658583641,3.0
2011-07-01,300.6,143.0,0.0,2.0
2011-07-05,303.58,156.0,0.0,4.0
2011-07-07,305.48,101.0,0.0,2.0
2011-07-09,307.58,118.0,0.0,2.0
2011-07-23,305.6,86.0,0.0,14.0
2011-07-30,305.62,98.0,0.0,7.0
2011-08-02,302.08,77.0,0.0,3.0
2011-08-06,302.32,91.0,0.0,4.0
2011-08-08,306.46,92.0,0.0,2.0
2011-08-10,304.76,120.0,11.5125350952,2.0
2011-08-11,303.16,131.0,0.526717305183,1.0
2011-08-13,301.26,169.0,0.0,2.0
2011-08-15,303.8,134.0,0.0,2.0
2011-08-16,301.9,154.0,0.0,1.0
2011-08-22,302.94,106.0,0.0,6.0
2011-08-23,304.74,94.0,0.0,1.0
2011-08-25,304.2,86.0,0.0,2.0
2011-08-26,306.86,98.0,0.0,1.0
2011-08-27,304.72,85.0,0.0,1.0
2011-08-29,306.3,89.0,0.0,2.0
2011-09-01,303.32,82.0,0.643131017685,3.0
2011-09-02,307.8,137.0,10.2144346237,1.0
2011-09-09,300.9,107.0,1.41867148876,7.0
2011-09-10,301.88,115.0,0.359396755695,1.0
2011-09-11,306.24,122.0,0.0,1.0
2011-09-12,301.58,96.0,0.0,1.0
2011-09-24,300.38,104.0,0.0,12.0
2011-09-27,301.34,99.0,0.0,3.0
2011-10-02,293.72,104.0,0.0,5.0
2011-10-03,295.62,89.0,0.0,1.0
